1 input_arc.asc Arc-guidance, three waypoints ' Hypersonic Vehicle ' Jan 23 2025 14:46:05
  0  0 98
time,vmach,pdynmc,psibd,psibdx,thtbdx,phibdx,alppx,alphax,betax,alphaix,betaix,ppx,qqx,rrx,lonx,latx,alt,dvbe,dvbi,psivdx,thtvdx,dbi,ayx,anx,throttle,vmass,fmassr,thrustx,roll_count,pitch_count,yaw_count,stmarg,gavail_pos,gmax,gavail_neg,gminx,wnp,azabx,elabx,dab,ddab,semi_major,semi_minor,eaz,eel,edab,eddab,RICI1,RICI2,RICI3,ESBI1,ESBI2,ESBI3,aycomx,azcomx,tgoc,SBTHC1,SBTHC2,SBTHC3,UTBC1,UTBC2,UTBC3,lamd,SBTL1,SBTL2,SBTL3,delacx,delecx,delrcx,alcomx,ancomx,phicomx,delax,delex,delrx,elvlx,elvrx,miss,MISS_I1,MISS_I2,MISS_I3,event,dbt,MISS_H1,MISS_H2,MISS_H3,MISS_L1,MISS_L2,MISS_L3,SXH1,SXH2,SXH3,std_pos,std_ucbias,URIC1,URIC2,URIC3,
6,3.11166,179946,0.524385,30.0451,2.92575,0.0338971,2.57034,2.57381,0.000890576,2.62371,16.3951,-0.0126411,-0.212917,0.00498125,45.0311,35.0442,9987.72,932.21,1170.97,30.0445,0.352434,6.38115e+06,7.49137e-05,1.05583,0.827421,135196,80765,5005.8,0,0,0,0.0396206,2.11133,3,-2.88867,-2,2.60674,0,0,0,0,0,0,0,0,0,0,-0.00104551,0.000158268,-0.000632522,9.81199,-3.87348,5.13833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220998,-3.16925,0.0276179,0,0.85508,0,-0.0291598,-3.17403,0.0242843,-3.20319,-3.14487,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.2,3.11189,179941,0.524411,30.0465,2.88319,0.0327302,2.52066,2.52457,0.000848836,2.57595,16.3937,0.0207302,-0.230196,0.00385591,45.0321,35.0456,9988.88,932.264,1171.02,30.046,0.358779,6.38115e+06,1.5123e-05,0.997901,0.827958,135156,80725.3,5003.81,0,0,0,0.0397069,2.166,3,-2.834,-2,2.60854,0,0,0,0,0,0,0,0,0,0,-0.0010455,0.000158524,-0.000632375,9.81756,-3.861,5.14182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126568,-3.14548,0.0156563,0,0.819664,0,-0.0123359,-3.14773,0.0145254,-3.16006,-3.13539,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.4,3.11214,179938,0.524437,30.048,2.83767,0.0318546,2.47485,2.47911,0.000744532,2.53073,16.3922,-0.0163225,-0.242109,0.00458867,45.0331,35.0471,9990.05,932.323,1171.08,30.0475,0.35839,6.38115e+06,0.00104296,0.944232,0.828389,135117,80685.6,5001.45,0,0,0,0.0397868,2.21668,3,-2.78332,-2,2.61022,0,0,0,0,0,0,0,0,0,0,-0.00104549,0.00015878,-0.000632223,9.82329,-3.84885,5.14537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094687,-3.14014,0.0261608,0,0.789581,0,0.0136628,-3.13989,0.0295387,-3.12623,-3.15355,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.6,3.1124,179935,0.524461,30.0494,2.79023,0.0339572,2.43343,2.43794,0.000896688,2.48788,16.391,-0.00452345,-0.248989,0.00482059,45.0341,35.0485,9991.21,932.384,1171.14,30.0489,0.351816,6.38115e+06,7.983e-06,0.895432,0.828709,135077,80645.9,4998.75,0,0,0,0.0398594,2.26278,3,-2.73722,-2,2.61178,0,0,0,0,0,0,0,0,0,0,-0.00104549,0.000159037,-0.000632076,9.8292,-3.83701,5.14897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026988,-3.15126,0.0256296,0,0.764917,0,-0.0309161,-3.14861,0.022576,-3.17952,-3.11769,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.8,3.11266,179935,0.524487,30.0509,2.74183,0.0323445,2.39676,2.40143,0.000821355,2.44982,16.3894,0.022208,-0.251197,0.00373445,45.0351,35.05,9992.33,932.447,1171.21,30.0504,0.339669,6.38115e+06,0.000148526,0.85192,0.828915,135037,80606.3,4995.72,0,0,0,0.0399241,2.30391,3,-2.69609,-2,2.61321,0,0,0,0,0,0,0,0,0,0,-0.00104548,0.000159292,-0.000631918,9.83531,-3.82549,5.15261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128203,-3.17837,0.0146844,0,0.745659,0,-0.00990086,-3.17375,0.0152755,-3.18365,-3.16385,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,3.11292,179935,0.524512,30.0523,2.69339,0.0322887,2.36509,2.36982,0.000767368,2.41536,16.3879,-0.0241051,-0.249145,0.0048495,45.0362,35.0514,9993.41,932.511,1171.27,30.0518,0.322605,6.38115e+06,0.000845122,0.814003,0.829007,134998,80566.7,4992.4,0,0,0,0.0399803,2.33977,3,-2.66023,-2,2.61449,0,0,0,0,0,0,0,0,0,0,-0.00104548,0.000159547,-0.000631764,9.84162,-3.81426,5.15628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118878,-3.22029,0.0281978,0,0.731704,0,0.00389518,-3.2136,0.0299053,-3.2097,-3.21749,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.2,3.11318,179937,0.524537,30.0537,2.64571,0.0338759,2.33853,2.34324,0.000896962,2.38472,16.3866,0.00309036,-0.243228,0.00464321,45.0372,35.0529,9994.43,932.574,1171.33,30.0533,0.301308,6.38115e+06,-6.61872e-06,0.781857,0.828987,134958,80527.1,4988.81,0,0,0,0.0400278,2.3702,3,-2.6298,-2,2.61563,0,0,0,0,0,0,0,0,0,0,-0.00104548,0.000159804,-0.000631615,9.84815,-3.80333,5.15997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029203,-3.27465,0.0236349,0,0.722868,0,-0.0287827,-3.26622,0.0206885,-3.29501,-3.23744,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.4,3.11343,179940,0.524562,30.0552,2.59953,0.0320105,2.31714,2.32173,0.000796708,2.35956,16.3851,0.021499,-0.233881,0.00369996,45.0382,35.0543,9995.37,932.636,1171.39,30.0548,0.276477,6.38115e+06,0.000345224,0.755527,0.828858,134919,80487.6,4984.99,0,0,0,0.0400665,2.39515,3,-2.60485,-2,2.61662,0,0,0,0,0,0,0,0,0,0,-0.00104547,0.000160059,-0.00063146,9.8549,-3.79269,5.16368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116426,-3.34077,0.0147959,0,0.7189,0,-0.00607345,-3.331,0.0173108,-3.33707,-3.32492,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.6,3.11366,179943,0.524588,30.0567,2.55549,0.0327252,2.30084,2.30524,0.000792854,2.33817,16.3837,-0.027275,-0.221556,0.00501919,45.0392,35.0558,9996.23,932.695,1171.45,30.0562,0.248812,6.38115e+06,0.000661945,0.734982,0.828628,134879,80448.1,4981,0,0,0,0.0400964,2.41465,3,-2.58535,-2,2.61746,0,0,0,0,0,0,0,0,0,0,-0.00104546,0.000160315,-0.000631314,9.86187,-3.78233,5.1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123331,-3.4168,0.0293463,0,0.719486,0,-0.0069782,-3.4056,0.0296089,-3.41257,-3.39862,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.8,3.11388,179948,0.524612,30.0581,2.51416,0.0337651,2.28949,2.29362,0.000895455,2.3212,16.3824,0.0088171,-0.206682,0.00449112,45.0403,35.0572,9996.99,932.751,1171.51,30.0577,0.219001,6.38115e+06,1.32545e-05,0.720092,0.828305,134840,80408.6,4976.87,0,0,0,0.0401178,2.42882,3,-2.57118,-2,2.61817,0,0,0,0,0,0,0,0,0,0,-0.00104545,0.000160573,-0.000631173,9.86909,-3.77226,5.17112,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298117,-3.50023,0.0219955,0,0.724264,0,-0.023814,-3.48807,0.0189923,-3.51188,-3.46426,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,3.11409,179953,0.524639,30.0596,2.47599,0.0317185,2.28288,2.28669,0.000773865,2.30955,16.381,0.0188772,-0.189717,0.00372618,45.0413,35.0587,9997.66,932.802,1171.56,30.0592,0.187713,6.38115e+06,0.000559918,0.710632,0.827899,134800,80369.1,4972.68,0,0,0,0.0401311,2.43787,3,-2.56213,-2,2.61874,0,0,0,0,0,0,0,0,0,0,-0.00104543,0.00016083,-0.000631029,9.87654,-3.76247,5.17486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00938147,-3.59019,0.015606,0,0.732831,0,-0.00157835,-3.57742,0.0198772,-3.579,-3.57584,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.2,3.11427,179959,0.524664,30.061,2.44138,0.0331778,2.28073,2.28417,0.000822281,2.30115,16.3798,-0.0267285,-0.171113,0.00511678,45.0423,35.0601,9998.22,932.849,1171.61,30.0606,0.155586,6.38115e+06,0.00047872,0.706341,0.827424,134761,80329.6,4968.48,0,0,0,0.0401365,2.44204,3,-2.55796,-2,2.61918,0,0,0,0,0,0,0,0,0,0,-0.00104541,0.000161089,-0.000630899,9.88424,-3.75295,5.1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194937,-3.68438,0.0297535,0,0.744756,0,-0.0161194,-3.67094,0.0286095,-3.68706,-3.65482,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.4,3.11443,179965,0.524688,30.0624,2.4106,0.0335352,2.28273,2.28576,0.00088891,2.29712,16.3787,0.0128135,-0.151284,0.00432973,45.0433,35.0616,9998.67,932.89,1171.65,30.0621,0.123222,6.38115e+06,1.4765e-05,0.706873,0.826891,134721,80290.2,4964.35,0,0,0,0.0401348,2.44166,3,-2.55834,-2,2.61951,0,0,0,0,0,0,0,0,0,0,-0.00104538,0.000161349,-0.000630772,9.89218,-3.7437,5.18234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027679,-3.78053,0.0201862,0,0.759584,0,-0.0159499,-3.76695,0.0170688,-3.7829,-3.751,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.6,3.11457,179971,0.524715,30.064,2.38386,0.0315357,2.2885,2.2911,0.000753698,2.29759,16.3775,0.0115473,-0.130665,0.00389682,45.0443,35.063,9999.02,932.927,1171.68,30.0635,0.0911798,6.38115e+06,0.000823791,0.711832,0.826316,134682,80250.8,4960.34,0,0,0,0.0401264,2.4371,3,-2.5629,-2,2.61972,0,0,0,0,0,0,0,0,0,0,-0.00104535,0.000161608,-0.000630645,9.90037,-3.73473,5.18608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448081,-3.87779,0.0180783,0,0.776849,0,0.00500897,-3.86433,0.0234992,-3.85932,-3.86934,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.8,3.11468,179977,0.52474,30.0654,2.3613,0.0335709,2.29764,2.29979,0.000852362,2.30037,16.3766,-0.022681,-0.109656,0.00512865,45.0454,35.0645,9999.27,932.957,1171.71,30.065,0.0599673,6.38115e+06,0.000301748,0.720808,0.825711,134642,80211.4,4956.53,0,0,0,0.040112,2.42875,3,-2.57125,-2,2.61984,0,0,0,0,0,0,0,0,0,0,-0.00104531,0.000161871,-0.000630534,9.90879,-3.72602,5.18984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109474,-3.97375,0.029311,0,0.796079,0,-0.0227341,-3.96035,0.0269612,-3.98308,-3.93761,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3.11477,179983,0.524765,30.0668,2.34294,0.0332545,2.30974,2.31144,0.000878344,2.30701,16.3757,0.0161907,-0.0886159,0.00415785,45.0464,35.0659,9999.42,932.982,1171.74,30.0664,0.03004,6.38115e+06,-2.23157e-05,0.733329,0.825092,134603,80172.1,4952.97,0,0,0,0.0400924,2.41704,3,-2.58296,-2,2.61988,0,0,0,0,0,0,0,0,0,0,-0.00104527,0.000162133,-0.000630424,9.91746,-3.71759,5.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232377,-4.06678,0.018246,0,0.816809,0,-0.0131801,-4.05396,0.0155158,-4.06714,-4.04078,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.2,3.11484,179989,0.524792,30.0684,2.32876,0.0315598,2.32434,2.3256,0.000744862,2.31685,16.3748,0.00111777,-0.0679103,0.00416589,45.0474,35.0674,9999.47,933.001,1171.76,30.0679,0.00179733,6.38115e+06,0.00101269,0.748913,0.82447,134564,80132.7,4949.71,0,0,0,0.0400684,2.40245,3,-2.59755,-2,2.61984,0,0,0,0,0,0,0,0,0,0,-0.00104521,0.000162396,-0.000630317,9.92636,-3.70942,5.19737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147902,-4.15624,0.0213465,0,0.838581,0,0.0113362,-4.14411,0.026526,-4.13278,-4.15545,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.4,3.11488,179995,0.524817,30.0698,2.31868,0.0338401,2.34101,2.34184,0.000877021,2.32794,16.3741,-0.0169555,-0.0478462,0.00507559,45.0484,35.0689,9999.43,933.014,1171.78,30.0694,-0.0244206,6.38115e+06,0.000159826,0.767081,0.823859,134524,80093.4,4946.81,0,0,0,0.0400406,2.38541,3,-2.61459,-2,2.61974,0,0,0,0,0,0,0,0,0,0,-0.00104516,0.000162661,-0.000630225,9.9355,-3.70153,5.20116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183153,-4.23999,0.0283194,0,0.860959,0,-0.0271647,-4.22852,0.0252737,-4.25569,-4.20136,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.6,3.11491,180001,0.524843,30.0713,2.31253,0.032989,2.3593,2.35972,0.000865578,2.34198,16.3734,0.0191838,-0.0286932,0.00400319,45.0495,35.0703,9999.31,933.022,1171.79,30.0708,-0.0483333,6.38115e+06,-1.63988e-05,0.78732,0.82327,134485,80054.1,4944.29,0,0,0,0.0400098,2.3664,3,-2.6336,-2,2.61959,0,0,0,0,0,0,0,0,0,0,-0.00104509,0.000162927,-0.000630131,9.94487,-3.69392,5.20496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120814,-4.31726,0.0166569,0,0.883526,0,-0.0129416,-4.30689,0.0147629,-4.31983,-4.29395,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.8,3.11491,180007,0.524869,30.0728,2.3101,0.0317266,2.37877,2.37881,0.000745115,2.35779,16.3727,-0.0098451,-0.0107122,0.00445594,45.0505,35.0718,9999.12,933.025,1171.79,30.0723,-0.069719,6.38115e+06,0.00108758,0.809139,0.822712,134446,80014.7,4942.18,0,0,0,0.0399768,2.34591,3,-2.65409,-2,2.61941,0,0,0,0,0,0,0,0,0,0,-0.00104502,0.000163193,-0.000630042,9.95446,-3.68657,5.20879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688432,-4.38777,0.0244991,0,0.905896,0,0.0149124,-4.37843,0.0286992,-4.36351,-4.39334,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,3.11489,180011,0.524894,30.0742,2.31116,0.0340143,2.399,2.3987,0.000897104,2.3738,16.3723,-0.00952298,0.00590409,0.00496494,45.0515,35.0732,9998.87,933.023,1171.79,30.0738,-0.0884157,6.38115e+06,4.78159e-05,0.832069,0.822194,134406,79975.4,4940.5,0,0,0,0.0399424,2.32435,3,-2.67565,-2,2.61921,0,0,0,0,0,0,0,0,0,0,-0.00104495,0.000163461,-0.000629967,9.96426,-3.67951,5.21264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244473,-4.44985,0.0268465,0,0.927717,0,-0.0303405,-4.44154,0.0236516,-4.47189,-4.4112,0,0,0,0,25002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.2,3.11486,180016,0.52566,30.1181,2.31245,-3.44272,2.41592,2.40708,-0.198466,3.39859,16.1457,-46.3957,-0.0343122,0.251427,45.0525,35.0747,9998.55,933.017,1171.74,30.0656,-0.102986,6.38115e+06,0.253901,0.829747,0.821787,134367,79936.1,4938.22,0,0,0,0.0399277,2.32729,3,-2.67271,-2,2.61936,0,0,0,0,0,0,0,0,0,0,-0.00103859,0.000161756,-0.000621849,9.97428,-3.67273,5.21651,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59778,-6.52443,3.47499,0,0.94917,-11.5703,-2.81794,-5.47765,4.81268,-8.2956,-2.65971,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.4,3.1148,180020,0.523571,29.9984,2.31074,-10.0876,2.43415,2.40697,-0.358343,5.32469,15.7589,-22.1324,0.173051,-1.06382,45.0536,35.0761,9998.19,933.006,1171.72,30.065,-0.122831,6.38115e+06,-0.215021,0.853246,0.821465,134328,79896.8,4935.51,0,0,0,0.0399275,2.30382,3,-2.69618,-2,2.61978,0,0,0,0,0,0,0,0,0,0,-0.00102718,0.000156481,-0.000606451,9.9845,-3.66623,5.22041,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18059,-2.91123,-11.4316,0,0.987879,-11.7379,6.09499,-3.48895,-11.3757,2.60604,-9.58394,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.6,3.11474,180025,0.519794,29.782,2.29632,-13.0321,2.45045,2.42919,-0.314554,6.18973,15.6419,-5.74496,0.113345,-1.03627,45.0546,35.0776,9997.76,932.994,1171.5,30.0207,-0.142341,6.38115e+06,-0.237075,0.867631,0.820951,134289,79857.5,4934.15,0,0,0,0.0398888,2.29098,3,-2.70902,-2,2.61952,0,0,0,0,0,0,0,0,0,0,-0.00102249,0.000153524,-0.000599574,9.99496,-3.66005,5.22423,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75031,-5.22714,-11.2609,0,1.02579,-11.6066,7.0963,-4.74107,-11.6092,2.35523,-11.8374,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.8,3.11467,180029,0.516707,29.6051,2.28451,-13.4527,2.47628,2.46606,-0.209247,6.34761,15.7308,1.5677,0.171076,-0.691035,45.0556,35.079,9997.26,932.977,1171.26,29.9729,-0.163477,6.38115e+06,-0.17755,0.899384,0.820418,134249,79818.2,4934.54,0,0,0,0.0398247,2.26176,3,-2.73824,-2,2.6188,0,0,0,0,0,0,0,0,0,0,-0.00102196,0.000153219,-0.000598377,10.0057,-3.65418,5.22791,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3684,-5.056,-7.58742,0,1.0585,-11.4456,4.76726,-5.25078,-8.08262,-0.483524,-10.018,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,3.11457,180033,0.514724,29.4915,2.29422,-12.9131,2.51062,2.50604,-0.120804,6.23584,15.8649,3.43023,0.164091,-0.387948,45.0566,35.0805,9996.71,932.955,1171.05,29.9318,-0.175928,6.38115e+06,-0.108628,0.952761,0.81996,134210,79778.9,4935.95,0,0,0,0.0397551,2.21112,3,-2.78888,-2,2.61798,0,0,0,0,0,0,0,0,0,0,-0.0010229,0.000154036,-0.000599376,10.0166,-3.64863,5.23145,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2594,-5.12114,-4.3017,0,1.0813,-11.324,2.50512,-5.03222,-4.68722,-2.5271,-7.53734,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.2,3.11446,180036,0.513599,29.4271,2.31592,-12.2568,2.54346,2.54066,-0.0681586,6.08467,15.9672,2.87251,0.175373,-0.20235,45.0576,35.0819,9996.12,932.929,1170.86,29.8981,-0.181475,6.38115e+06,-0.0574248,0.992448,0.819616,134171,79739.5,4937.61,0,0,0,0.0396947,2.17382,3,-2.82618,-2,2.61732,0,0,0,0,0,0,0,0,0,0,-0.00102395,0.000154988,-0.00060069,10.0278,-3.6434,5.23489,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02906,-5.05293,-2.25892,0,1.09844,-11.2501,1.1489,-5.10885,-2.47211,-3.95995,-6.25775,0,0,0,0,425002,6.38115e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.4,3.11433,180038,0.512945,29.3896,2.34518,-11.7851,2.57342,2.571,-0.0448744,5.98173,16.0258,1.7429,0.171197,-0.116904,45.0587,35.0834,9995.53,932.9,1170.7,29.8692,-0.180675,6.38114e+06,-0.0292736,1.03199,0.81938,134131,79700.2,4939.59,0,0,0,0.0396417,2.13638,3,-2.86362,-2,2.61679,0,0,0,0,0,0,0,0,0,0,-0.00102465,0.000155734,-0.000601632,10.0391,-3.63851,5.23826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512044,-4.97121,-1.30315,0,1.11118,-11.2072,0.553324,-4.95702,-1.38704,-4.4037,-5.51034,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.6,3.11421,180039,0.512486,29.3633,2.3759,-11.5255,2.59846,2.59607,-0.0387872,5.93451,16.0534,0.836055,0.167376,-0.0921926,45.0597,35.0849,9994.95,932.869,1170.54,29.8425,-0.175262,6.38114e+06,-0.018225,1.06225,0.819249,134092,79660.8,4941.74,0,0,0,0.0395977,2.10786,3,-2.89214,-2,2.61642,0,0,0,0,0,0,0,0,0,0,-0.00102497,0.000156252,-0.000602118,10.0507,-3.63394,5.24158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393736,-4.93988,-1.01717,0,1.12057,-11.1787,0.396132,-4.95722,-1.03174,-4.56109,-5.35335,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.8,3.11408,180040,0.512066,29.3392,2.40608,-11.4119,2.619,2.61656,-0.0401144,5.92506,16.0646,0.320667,0.159243,-0.0949722,45.0607,35.0863,9994.4,932.838,1170.38,29.8161,-0.166212,6.38114e+06,-0.0163542,1.08862,0.81921,134052,79621.4,4944.07,0,0,0,0.0395616,2.08294,3,-2.91706,-2,2.61619,0,0,0,0,0,0,0,0,0,0,-0.00102504,0.000156613,-0.000602282,10.0624,-3.62972,5.24486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440981,-4.87183,-1.03927,0,1.12683,-11.1525,0.430322,-4.87478,-1.02736,-4.44445,-5.3051,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,3.11395,180039,0.511629,29.3142,2.43422,-11.3713,2.63486,2.6324,-0.0431577,5.93244,16.0699,0.114401,0.149782,-0.105103,45.0617,35.0878,9993.88,932.806,1170.22,29.7894,-0.154424,6.38114e+06,-0.0179796,1.10857,0.819252,134013,79582,4946.45,0,0,0,0.0395336,2.06411,3,-2.93589,-2,2.61609,0,0,0,0,0,0,0,0,0,0,-0.00102499,0.000156896,-0.000602279,10.0743,-3.62583,5.2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522237,-4.82913,-1.14721,0,1.13014,-11.1231,0.511416,-4.83831,-1.13172,-4.3269,-5.34973,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.2,3.11382,180038,0.511165,29.2876,2.46004,-11.3543,2.6465,2.64408,-0.0455016,5.94281,16.0746,0.0828083,0.138947,-0.113575,45.0627,35.0892,9993.4,932.775,1170.06,29.762,-0.140572,6.38114e+06,-0.0200607,1.12396,0.819361,133974,79542.6,4948.84,0,0,0,0.0395127,2.04957,3,-2.95043,-2,2.61612,0,0,0,0,0,0,0,0,0,0,-0.00102491,0.000157153,-0.00060222,10.0863,-3.62228,5.25131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583908,-4.77156,-1.23982,0,1.13071,-11.0891,0.577141,-4.77808,-1.2293,-4.20094,-5.35522,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.4,3.1137,180036,0.510686,29.2602,2.48338,-11.336,2.65425,2.65191,-0.0466262,5.94927,16.0806,0.121462,0.127343,-0.118084,45.0637,35.0907,9992.97,932.745,1169.9,29.7341,-0.125224,6.38114e+06,-0.0214714,1.13452,0.819524,133934,79503.1,4951.19,0,0,0,0.0394985,2.0396,3,-2.9604,-2,2.61626,0,0,0,0,0,0,0,0,0,0,-0.00102483,0.000157411,-0.000602159,10.0985,-3.61909,5.25449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615265,-4.72247,-1.29008,0,1.12875,-11.0509,0.612514,-4.73006,-1.28553,-4.11755,-5.34257,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.6,3.11359,180033,0.510206,29.2326,2.50431,-11.3084,2.65856,2.65635,-0.0468131,5.94983,16.0881,0.170873,0.115295,-0.119313,45.0648,35.0921,9992.59,932.717,1169.74,29.706,-0.108871,6.38114e+06,-0.022084,1.14109,0.81973,133895,79463.7,4953.44,0,0,0,0.0394902,2.03339,3,-2.96661,-2,2.6165,0,0,0,0,0,0,0,0,0,0,-0.00102478,0.000157677,-0.000602114,10.1108,-3.61624,5.25763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623579,-4.669,-1.30447,0,1.12455,-11.0101,0.623394,-4.67614,-1.30404,-4.05274,-5.29953,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.8,3.11349,180031,0.509733,29.2055,2.52285,-11.2719,2.65982,2.65777,-0.0465077,5.94491,16.0966,0.206868,0.103007,-0.118698,45.0658,35.0936,9992.26,932.691,1169.58,29.6778,-0.0919483,6.38114e+06,-0.0221493,1.14397,0.819969,133855,79424.2,4955.57,0,0,0,0.0394871,2.03065,3,-2.96935,-2,2.61683,0,0,0,0,0,0,0,0,0,0,-0.00102474,0.000157952,-0.000602086,10.1233,-3.61374,5.26074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619499,-4.61836,-1.29833,0,1.11841,-10.9679,0.620473,-4.62555,-1.29989,-4.00508,-5.24602,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,3.1134,180028,0.509271,29.1791,2.53903,-11.2298,2.65844,2.65657,-0.0460529,5.93577,16.1055,0.225225,0.0907078,-0.117418,45.0668,35.0951,9991.99,932.668,1169.42,29.6497,-0.0748447,6.38114e+06,-0.021953,1.14369,0.820231,133816,79384.7,4957.56,0,0,0,0.0394886,2.03089,3,-2.96911,-2,2.61723,0,0,0,0,0,0,0,0,0,0,-0.00102472,0.000158232,-0.000602067,10.1359,-3.61158,5.26382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611168,-4.56749,-1.28455,0,1.11065,-10.9253,0.612388,-4.57448,-1.2866,-3.96209,-5.18687,0,0,0,0,425002,6.38114e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
